id,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,class
587728950124085000,0.147067,19.486511,18.115419,17.370016,16.928568,16.698675,5.117068,0.809497,2.343667,0.828181,10.784661999999999,1
588848900439670000,0.071996,18.631546,17.347681,16.66868,16.307254999999998,16.056885,3.184095,0.652428,1.834341,0.658177,10.395035,1
587728949050736000,0.10731500000000001,20.066481,18.241854,17.271822,16.875823999999998,16.514088,4.10586,0.326773,2.325201,0.357093,10.705511999999999,1
587728948514324000,0.034047,17.706557999999998,16.567911,16.066801,15.792860000000001,15.620454,23.724607000000002,0.287758,8.498075,0.28933400000000004,9.752785000000001,1
587728948514324000,0.094898,19.172228,17.458441,16.563332,16.144543,15.823417000000001,4.344666,0.5068239999999999,2.194846,0.577634,10.742057,1
588848898829123000,0.08794600000000001,18.463514,17.147036,16.506629999999998,16.186779,16.019257999999997,17.140682,0.921789,5.322615,0.9998239999999999,10.451849000000001,1
588848899902669000,0.094019,19.110638,17.355207,16.39603,15.874932999999999,15.446382,5.553821,0.270469,3.324122,0.289378,11.241039,1
587728949587869000,0.028668,15.696009,14.1083,13.352054,12.965672,12.686856,18.040874,0.665504,11.496614,0.6648430000000001,10.964866,1
588848900439867000,0.028635,18.259396,17.225279,16.908895,16.702386999999998,16.628817,12.31932,0.436308,4.6757610000000005,0.449895,8.939630000000001,1
588848900440457000,0.095375,18.475573999999998,17.321589000000003,16.851059,16.555552,16.378883,5.322081,0.8135140000000001,2.48857,0.8247059999999999,10.280936,1
588848899367174000,0.11171099999999999,19.375299,17.894415,17.093231,16.687901,16.371370000000002,3.148763,0.7573850000000001,1.840972,0.721801,10.716716,1
587728947978371000,0.135996,19.915762,17.419624,16.324097000000002,15.885034,15.507306,3.212775,0.891179,1.8730419999999999,0.887727,11.426967999999999,0
587728949588787000,0.141596,19.902235,17.877306,16.79496,16.356056,16.006418,1.989316,0.878446,1.233697,0.884552,11.219106,0
587728949588918000,0.12695,20.105663,18.060991,17.033371,16.608313,16.278051,2.319384,0.26752800000000004,1.629091,0.341787,11.000759,1
587728949589115000,0.21948499999999999,20.696693,18.683176,17.335682000000002,16.827442,16.467434,3.041484,0.865561,1.508844,0.9171959999999999,11.489106,0
588848899905159000,0.090739,18.532833,17.413071,16.992954,16.692631,16.544216,6.37164,0.636367,2.793604,0.660666,10.13913,1
587728947442221000,0.038841,19.784792000000003,18.017349,17.107128,16.618654,16.192772,9.886511,0.17535,4.343662999999999,0.21960300000000002,10.136289,1
587728948515897000,0.08137899999999999,19.523857,17.98592,17.228296,16.759531,16.465818,11.063922,0.21916,4.697303,0.255357,10.496871,1
587728948515897000,0.137211,20.056847,18.140909,17.123884,16.668022,16.332014,2.353894,0.403264,1.316724,0.5120779999999999,11.036481,1
587728949051982000,0.21922399999999997,20.773737,18.844299,17.485865,17.005962,16.648188,3.783606,0.611809,1.8568189999999998,0.667588,11.380546,0
587728949052047000,0.133938,19.858211999999998,18.158468,17.221312,16.798889000000003,16.504158,2.9750959999999997,0.577002,1.7882240000000003,0.5349729999999999,10.881714,1
587728950125854000,0.07277,18.443878,17.145617,16.579266,16.213209,15.979454999999998,7.872031,0.42447399999999996,3.7173559999999997,0.436787,10.358585,1
588848901514985000,0.115454,19.890923,18.155783,17.148029,16.641514,16.236773,5.8321760000000005,0.291881,2.733979,0.358064,11.0684,1
587728949589377000,0.072392,18.90156,16.975275,16.094467,15.683048000000001,15.372628,2.932572,0.8559049999999999,1.844959,0.813525,10.839005,0
588848900441440000,0.114774,19.696279999999998,17.763861,16.765997,16.355660999999998,16.006929,1.7869240000000002,0.365526,1.295442,0.444967,11.003122,1
587728949589770000,0.092534,19.323303,17.35182,16.368031,15.912238,15.547519,4.278762,0.31899299999999997,2.5299169999999997,0.38069000000000003,11.094367,1
587728950126641000,0.038439999999999995,17.347986,15.348552999999999,14.489783,14.070654999999999,13.706329,6.393205,0.6436810000000001,3.663013,0.680601,10.97278,0
587728950126772000,0.10441500000000001,20.248804,18.551561,17.615442,17.169998,16.931151999999997,1.7312130000000001,0.471204,1.321224,0.569882,10.548285,1
588848899905355000,0.136025,19.076412,17.692659,16.918820999999998,16.514004,16.262554,4.105917,0.31988,2.373353,0.35354800000000003,10.933655,1
588848899368353000,0.129522,19.578982999999997,18.223131,17.473035999999997,17.058592,16.758173,3.9207019999999995,0.449974,2.069731,0.512966,10.691941,1
588848901515575000,0.09775700000000001,18.400234,16.501894,15.523481,15.107432999999999,14.761382999999999,3.551824,0.714846,2.012889,0.734826,11.375508,0
587728950126837000,0.098406,19.302397,17.556095000000003,16.642262,16.213445999999998,15.872356,4.8574459999999995,0.308987,3.015596,0.329251,10.899098,1
587728949589901000,0.096184,19.318193,17.468813,16.56251,16.150169,15.822382000000001,2.140409,0.5144310000000001,1.4802170000000001,0.557163,10.85965,0
587728949053358000,0.058096,17.799118,16.372616,15.645056,15.24433,14.953579999999999,6.901797999999999,0.750004,3.6671980000000004,0.73948,10.72049,1
587728950127493000,0.08505599999999999,18.598822,17.027925,16.309929,15.863898999999998,15.563894,8.395719,0.298166,3.913298,0.34627199999999997,10.852767,1
587728949053948000,0.079974,17.908148,16.764326,16.193815,15.829304999999998,15.661302,4.170896,0.8433209999999999,2.3052349999999997,0.867827,10.621856,1
588848899906339000,0.254324,21.244703,19.218147000000002,17.706541,17.179407,16.830223,2.776332,0.778887,1.2886360000000001,0.828832,11.533341,0
587722982538674000,0.075674,18.797585,17.660816,17.188822000000002,16.806070000000002,16.582473999999998,5.6677550000000005,0.34999,2.8864080000000003,0.375413,10.097261999999999,1
588848900979425000,0.170654,21.034924,18.762376999999997,17.608969000000002,17.102718,16.690685000000002,3.215405,0.352687,1.8548069999999999,0.41427299999999995,11.172583,1
588848899907584000,0.101549,18.790233999999998,17.343052,16.600082,16.203398,15.944410000000001,7.750155,0.54645,3.3862370000000004,0.572859,10.776646000000001,1
588848899907453000,0.124477,18.70146,17.596404999999997,16.918561999999998,16.559254,16.324791,2.887266,0.725132,1.830697,0.6806760000000001,10.737457000000001,1
588848899906994000,0.111838,18.13443,17.22436,16.631821,16.281197,16.106028,6.3722330000000005,0.577067,2.968117,0.569121,10.745495,1
587722983882227000,0.025053,17.880289,16.213451,15.456729000000001,15.071957000000001,14.735248,29.667978,0.18905,14.959273000000001,0.16412100000000002,10.132849,1
587722983345356000,0.095388,18.811678,17.638571,17.06148,16.74806,16.5408,10.240445,0.788538,3.6420449999999995,0.794883,10.370723,1
587722981735530000,0.07261799999999999,20.727073999999998,18.525292999999998,17.72879,17.228436,16.877518,9.170414,0.16749,4.241733,0.197729,10.221164,1
587722982809272000,0.103075,18.838238,17.509092000000003,16.939709,16.642134,16.422829,10.437330000000001,0.7720279999999999,3.8242190000000003,0.78522,10.407873,1
588848898834104000,0.131687,19.663063,17.938232,17.033077,16.620262,16.274004,2.5498540000000003,0.608721,1.59974,0.669442,10.946097,1
587722982808813000,0.108905,20.25601,18.246975,17.240767,16.835207,16.481158999999998,1.502852,0.358976,1.079365,0.47052,10.788675,1
587722982271877000,0.069363,19.267414000000002,17.586184,16.762154000000002,16.259161,15.860233,9.592587,0.163192,4.773317,0.175204,10.714803999999999,1
587722981735071000,0.077931,18.531814999999998,16.802661999999998,16.032051,15.637041,15.368673000000001,14.195696,0.48451400000000006,5.412815,0.5222289999999999,10.802259,1
588848901518065000,0.073749,18.220476,16.33868,15.433060000000001,15.023601999999999,14.700485,3.29215,0.956907,1.922866,0.936426,11.131534,0
588848900444651000,0.143575,19.274275,17.32638,16.208271,15.761095999999998,15.426072,2.928232,0.873927,1.803052,0.827313,11.496922999999999,0
587722983345881000,0.07588099999999999,17.961985000000002,15.919906,15.009661999999999,14.608119,14.287963000000001,4.362661,0.592326,2.905847,0.5857140000000001,11.341084,0
588848900444717000,0.076537,19.133015,17.850885,17.321566,16.960388000000002,16.782116000000002,6.576638000000001,0.377954,3.1042520000000002,0.403896,10.05383,1
588848900445110000,0.103779,19.072077,17.815970999999998,17.18371,16.812891,16.602401999999998,6.371683999999999,0.691897,2.714296,0.735305,10.471227,1
587722982272925000,0.040784,16.9534,15.851829,15.32593,15.038229000000001,14.825547,2.9346080000000003,0.9539059999999999,2.305539,0.927587,10.260388,0
588848899908960000,0.10346099999999998,20.298845,18.324476,17.215452,16.726126,16.319643,2.7421849999999997,0.207246,1.8511220000000002,0.24370799999999998,10.830381,1
587722982809796000,0.131552,19.919332999999998,17.806982,16.76737,16.355604,15.999351999999998,2.704639,0.680196,1.792099,0.663557,11.193817999999998,0
588848899908436000,0.068951,18.482937,17.089457,16.403664000000003,16.009659,15.745012,4.550686,0.549981,2.431115,0.5823109999999999,10.517849,1
587722982809600000,0.10047400000000001,19.377024,17.660667,16.768925,16.336323,16.004522,2.5752029999999997,0.414721,1.8554950000000001,0.440902,10.848815,1
588848899908436000,0.101776,19.611448,17.682178,16.679634,16.270601,15.897034,2.3521080000000003,0.8402629999999999,1.4628709999999998,0.8285399999999999,10.968865,0
587722982272270000,0.143022,19.159777,17.894773,17.118354999999998,16.724846,16.416634,5.424684,0.7549140000000001,2.592115,0.784723,10.884817,1
587722984419885000,0.024995,19.275118,17.561020000000003,17.114584,16.898609,16.820744,23.820456,0.787466,6.713769999999999,0.845933,8.863261,1
588848900982243000,0.104152,19.87359,17.988045,16.96619,16.512291,16.163937,1.960904,0.48515699999999995,1.441624,0.535802,10.900363,1
588848900982309000,0.064053,18.739798,17.618479,17.114622,16.828369,16.724022,16.587391,0.48240299999999997,5.669674,0.510841,9.788472,1
588848900445569000,0.14571900000000002,18.387802,17.238665,16.576701999999997,16.212469,15.943052999999999,8.631742,0.7774260000000001,3.722317,0.782198,10.976286,1
588848901519245000,0.070314,18.329597,16.466791,15.51399,15.039289000000002,14.677581,4.279473,0.855145,2.404225,0.838368,11.182317,0
587722984420540000,0.14166099999999998,20.094963,18.49655,17.557751,17.15188,16.831564,0.9056040000000001,0.948254,0.77615,0.9133389999999999,10.822927,0
588848899909615000,0.039845,17.366114000000003,15.910295000000001,15.373795999999999,15.067283999999999,14.959082,29.668388,0.7041569999999999,10.139806,0.678208,10.084607,1
588848899909484000,0.06863,17.576764999999998,16.329957999999998,15.718423000000001,15.380095,15.152984,20.011882999999997,0.8504459999999999,6.5305550000000006,0.8622270000000001,10.599581,1
588848899372417000,0.104098,19.363819,18.041609,17.424179000000002,17.091711,16.836029,7.939698,0.549992,3.3807129999999996,0.5660970000000001,10.327422,1
588848898835415000,0.145677,19.875920999999998,17.795753,16.674702,16.230667,15.897271,3.521295,0.7998529999999999,1.880679,0.813182,11.312201,0
588848900445503000,0.09840499999999999,19.79818,18.073555,17.144415,16.756542,16.40103,2.17112,0.705307,1.229633,0.7293109999999999,10.67143,1
588848900446224000,0.104039,18.992582000000002,17.741182000000002,17.026348000000002,16.641266,16.368469,4.930339,0.749826,2.303607,0.773805,10.627006,1
587722983884324000,0.130971,19.6436,18.252802,17.481355999999998,17.05389,16.773777,2.532542,0.608326,1.50936,0.602586,10.5952,1
588848900446486000,0.12307799999999999,19.36508,17.987375,17.22525,16.827710999999997,16.593109,7.938796000000001,0.511261,3.304881,0.528751,10.700577000000001,1
587722983884521000,0.198783,19.617804,17.763486999999998,16.730679000000002,16.258085,15.937215,6.631183,0.669957,3.522593,0.663194,11.518345,0
587722982811107000,0.134997,20.332623,18.533839999999998,17.520526999999998,17.097281,16.765221,1.417426,0.258653,1.0708389999999999,0.329331,10.842941,1
587725073921343000,0.067621,18.389526,16.572372,15.699110000000001,15.304928,15.003529,3.5831169999999997,0.5404760000000001,2.78099,0.517691,10.892959,1
587725074458476000,0.13048099999999999,19.66095,17.573235,16.495796,16.073342999999998,15.739733,2.4891959999999997,0.746834,1.5147680000000001,0.764579,11.299431,0
588848899360882000,0.071631,17.889744,16.47356,15.851739000000002,15.514737,15.291343,10.788326,0.949973,4.498548,0.9768370000000001,10.610968,1
587725074994757000,0.121246,20.098318,18.37571,17.496716,17.000546,16.655806,4.682681,0.22375599999999998,2.488648,0.27876,10.807824,1
587725074995282000,0.057323,18.556866,16.973677,16.227938,15.850682999999998,15.592772,3.2975800000000004,0.468577,2.138998,0.496517,10.440646000000001,0
588848898825191000,0.08971699999999999,19.800364000000002,18.01762,17.147051,16.671312,16.343542000000003,7.094733,0.199875,3.6677769999999996,0.232552,10.649763,1
588848899899195000,0.13917000000000002,19.246933,17.336941,16.213661,15.742192000000001,15.413713000000001,3.906681,0.9787540000000001,1.996759,0.9914950000000001,11.504099,0
587728948510326000,0.091934,19.555147,17.723171,16.791172,16.372509,16.057735,2.6970169999999998,0.9946889999999999,1.603142,0.983834,10.777965,1
587728947973128000,0.089113,18.641113,17.688337,17.338882,17.051538,16.948071,9.876565,0.349965,4.016885,0.395176,9.847684,1
588848898824274000,0.065225,18.264938,16.846075,16.108036,15.683886,15.375194,12.365164,0.212554,6.020188,0.22361799999999998,10.678596,1
587725074995347000,0.12492400000000001,20.286589000000003,17.902348,16.948818,16.420929,16.182148,4.812056,0.317369,2.474838,0.369758,11.045128,1
588848899897622000,0.14591400000000002,19.142021,17.681461,16.987658,16.534847,16.318410999999998,7.3894470000000005,0.318877,3.392348,0.354596,10.942992,1
587727942421512000,0.053288999999999996,18.33115,17.149361,16.610073,16.294859,16.124023,9.225364,0.342987,4.1160239999999995,0.386613,10.005966,1
587726031696887000,0.123152,19.468838,17.430679,16.385151,15.967137,15.595978,2.170635,0.782407,1.236378,0.785516,11.258242,0
587728948510261000,0.090887,20.043470000000003,18.082770999999997,17.184504999999998,16.787857000000002,16.442989,2.7227330000000003,0.45869899999999997,1.5907,0.510962,10.5843,1
587728948510195000,0.135437,19.173622,17.748672,17.027872,16.663641000000002,16.430437,4.210474,0.9108,2.147959,0.9506979999999999,10.795023,1
587728949046935000,0.150916,20.422724,18.019482,17.08066,16.621479,16.28228,3.6779,0.380273,2.117423,0.427655,10.956486,1
587728949046804000,0.082344,18.756535,17.497038,16.99255,16.659487,16.47138,5.952205999999999,0.5532130000000001,2.633489,0.5965630000000001,10.163639,1
588848900704043000,0.25503400000000004,21.037024,18.801497,17.343142999999998,16.821672,16.48634,5.653701,0.762992,2.374838,0.761936,11.618169,0
587727942422823000,0.110199,19.140541,17.120373,16.104195,15.639837,15.290226,3.083201,0.831131,1.8974080000000002,0.814724,11.330122,0
588848899898081000,0.069406,19.756844,18.262348,17.372263,16.941862,16.624069,6.373836,0.168298,3.080048,0.21213400000000002,10.303443,1
587725074458476000,0.130267,20.349273999999998,18.571251,17.505671,17.074087,16.725342,4.259933,0.307954,2.421796,0.351769,10.862069,1
588848899897950000,0.062409000000000006,20.665298,18.215244000000002,17.177273,16.631941,16.265388,5.8732120000000005,0.210796,2.957807,0.244162,10.543197,1
587725074995216000,0.128572,20.734928,18.66489,17.602978,17.101538,16.724588,3.467193,0.22173099999999998,2.18915,0.286026,11.047936,1
587725073921081000,0.218462,21.12295,18.979631,17.658751000000002,17.130629000000003,16.804459,1.5938729999999999,0.8742489999999999,0.993634,0.8770899999999999,11.332136,0
587725074994692000,0.083204,18.669529,17.24691,16.517879,16.170156,15.905517000000001,9.890841,0.823779,4.086681,0.802003,10.591818,1
588848900435083000,0.06988899999999999,18.053465,16.810108,16.348108,16.046177,15.852416,7.6306020000000006,0.569066,3.291429,0.616747,10.264571,1
588848900435017000,0.06296900000000001,18.891226,17.274464000000002,16.548338,16.147764000000002,15.855355,7.023014999999999,0.6066229999999999,3.138736,0.610088,10.426357000000001,1
588848900971954000,0.14308800000000002,19.313614,17.071852,15.950795000000001,15.52046,15.174139000000002,3.6539029999999997,0.697098,1.953789,0.71154,11.598298,0
587725075532480000,0.07369400000000001,19.174034,17.890936,17.365381,17.012075,16.776196,13.250173,0.327212,4.628617,0.36540100000000003,10.065527000000001,1
587725073922064000,0.13886600000000002,19.361034,18.140434,17.4284,17.056917000000002,16.806414,6.372342,0.939492,2.644323,0.9309959999999999,10.652787,1
587725073922064000,0.036807,18.470860000000002,17.035631,16.356174,15.951682,15.658211999999999,14.135029999999999,0.156153,6.07143,0.182825,10.064539,1
587725074459001000,0.079104,18.127579,16.955258999999998,16.393476,16.022722,15.844382999999999,8.848600999999999,0.591407,3.6681440000000003,0.618276,10.49521,1
587727942422233000,0.093593,19.856811999999998,17.947405,17.028143,16.631054000000002,16.288712,1.601604,0.6687930000000001,1.1980600000000001,0.709808,10.725772000000001,1
588848900435476000,0.084409,18.078241000000002,16.370151999999997,15.533135000000001,15.133678,14.804403,6.468837000000001,0.60313,3.774722,0.609406,11.11386,1
587728947973652000,0.085444,19.820717000000002,18.264822,17.303669,16.836496,16.445971,3.1854669999999996,0.295127,1.882418,0.346997,10.573412,1
588848899899588000,0.09146900000000001,20.051153,18.47418,17.609039000000003,17.126759,16.790304000000003,3.26798,0.32118800000000003,1.920581,0.370529,10.530686,1
587728948510720000,0.091266,18.719925,17.649935,17.315275,17.062122,17.016911,3.741052,0.816767,1.8453259999999998,0.834917,9.990554,1
588848899899457000,0.072805,18.819588,17.660652,17.096296,16.696189999999998,16.456722,7.354189,0.35786599999999996,3.29871,0.390216,10.212843,1
587728948510654000,0.221881,20.333248,18.262247,16.886217000000002,16.389109,16.070484,4.731571,0.663538,2.0754639999999998,0.708106,11.652885000000001,0
587728949047394000,0.073422,17.927592999999998,16.6481,16.139599,15.832664000000001,15.633251999999999,11.647572,0.946932,4.571912,0.9405180000000001,10.401039,1
587728948510523000,0.137632,20.192585,18.011754999999997,16.941999,16.498343,16.160847,1.8940279999999998,0.690697,1.195085,0.7108270000000001,11.157138,0
588848899899392000,0.170559,20.377054,18.321497,17.129498,16.648218,16.331812,1.7677580000000002,0.742682,1.051385,0.787043,11.285978,0
588848900973002000,0.08633400000000001,18.426641,17.367413,16.931646,16.61035,16.481569,9.712492999999998,0.433105,3.983907,0.463175,10.088448,1
588848900972937000,0.125585,18.834401999999997,17.57688,16.895962,16.482307000000002,16.23675,4.1066400000000005,0.556334,2.0969919999999997,0.604978,10.819378,1
588848900973068000,0.064226,20.016066,18.354771,17.401293,16.830517,16.382658,7.326661,0.288542,3.054606,0.344634,10.589207,1
587725074458476000,0.121018,18.875586,16.971506,15.966963,15.55831,15.233639000000002,3.5632660000000005,0.803038,1.930566,0.8135020000000001,11.352385,0
588848899897884000,0.063181,19.479549,17.596207,16.708845,16.317247000000002,15.968415,1.186059,0.582364,0.964249,0.588356,10.468086999999999,0
588848899897753000,0.090989,19.497934,18.00913,17.182423,16.701313,16.376755,5.113619,0.19418,2.60513,0.263144,10.706517999999999,1
588848899897622000,0.09777899999999999,19.605341,18.311398999999998,17.671523999999998,17.259007999999998,17.035353,5.115261,0.274044,2.688139,0.302235,10.2882,1
588848898823684000,0.141531,19.927017000000003,17.792225,16.681210999999998,16.225088,15.884263,2.547911,0.9275459999999999,1.508397,0.892814,11.292622,0
588848900971430000,0.163877,20.471794,18.527163,17.505157,16.976907999999998,16.629599,4.963039,0.18212899999999999,2.5581490000000002,0.241614,11.117111999999999,1
588848900434493000,0.153336,20.585615,18.599323000000002,17.463808,16.978371,16.680901000000002,2.7305200000000003,0.28830100000000003,1.8954389999999999,0.334202,11.065283,1
588848900971495000,0.037979,18.147351999999998,16.797766,16.109142000000002,15.734926999999999,15.459810000000001,3.0687599999999997,0.649868,1.9739099999999998,0.642195,10.115497999999999,0
588848899897819000,0.036739999999999995,18.020529,16.192995,15.359323999999999,14.985031,14.667966,3.058379,0.6480600000000001,2.254528,0.612716,10.488583,0
587725074995019000,0.145474,18.846579000000002,17.731039000000003,17.097925,16.751572,16.584059,3.7243440000000003,0.721984,1.995025,0.740531,10.678947,1
588848900434690000,0.20096,20.260792000000002,18.504202,17.327219,16.8519,16.541,4.10567,0.753748,2.043797,0.790523,11.27951,0
587725074995347000,0.179951,19.360245000000003,18.186281,17.269979,16.860125,16.699327,4.49241,0.9999459999999999,2.501912,0.9709110000000001,11.042638,0
587725076069154000,0.062908,18.881134,16.903086,16.009415,15.622785,15.319951000000001,6.800698,0.730536,2.9657709999999997,0.759206,10.738909,0
587725076069154000,0.062301999999999996,17.782432999999997,16.38862,15.725829000000001,15.352841,15.154677,23.834426999999998,0.610201,7.871344000000001,0.617667,10.648973,1
587725074458345000,0.053603,19.323534,18.204466,17.684366,17.337729,17.086212,4.96531,0.18231,2.689305,0.21938600000000003,9.644127000000001,1
587725073920950000,0.150483,19.309467,18.029837,17.21751,16.786205,16.520618,2.679888,0.63094,1.7920490000000002,0.624043,10.946856,1
587725075531759000,0.12234400000000001,19.776567,18.30871,17.519133,17.127222,16.85993,3.604364,0.601436,1.9439819999999999,0.6426029999999999,10.572566,0
587725076068827000,0.122353,19.96649,17.431620000000002,16.552849,16.148691,15.864312,5.751913,0.664172,2.827744,0.667484,10.909369,1
587725076069155000,0.21937600000000002,21.488541,18.848267,17.413431,16.869987,16.529879,2.1031419999999996,0.706824,1.198366,0.688439,11.556696,0
587725073921540000,0.064589,19.125183,17.310247,16.468678,16.049877,15.727282999999998,4.291753,0.264075,2.605877,0.309313,10.564857,1
588848899898081000,0.121576,18.181562,17.118076000000002,16.589378,16.260220999999998,16.108959,6.417185,0.799988,2.935496,0.788417,10.632874000000001,1
587725075531628000,0.09791,18.772955,17.344849,16.638134,16.246613,16.002357,6.748782,0.587858,3.13341,0.612437,10.691174,1
587725074994692000,0.090184,19.859219,18.094994,17.289984,16.946112,16.659754,1.368914,0.5128739999999999,1.1623299999999999,0.567387,10.353078,0
588848900971495000,0.036383,18.777739,16.992736999999998,16.171343,15.786848,15.482763,2.500875,0.5852430000000001,1.77826,0.537626,10.142702,0
588848900971561000,0.124128,20.666795999999998,18.71879,17.711320999999998,17.229998000000002,16.8571,3.2235099999999997,0.35725500000000004,1.882094,0.401929,10.875577999999999,1
588848899898146000,0.062113999999999996,18.869713,17.008316,16.169220000000003,15.786328,15.495928,2.471464,0.710238,1.565251,0.7220850000000001,10.608024,0
587725074458411000,0.130273,19.269144,17.397785,16.259995,15.797278,15.421081,4.103651999999999,0.8367110000000001,2.0054939999999997,0.8744540000000001,11.441894,0
588848899897884000,0.030742000000000002,17.026072,15.32236,14.527273000000001,14.161753,13.844401000000001,12.348364,0.46843599999999996,5.91161,0.464218,10.591939,1
587725073921212000,0.098544,19.992132,18.201560999999998,17.132992,16.628373999999997,16.200546,3.304865,0.24040300000000003,2.043643,0.287798,10.954293,1
587725073921081000,0.060792,18.760906,16.998793,16.079863,15.673207000000001,15.366477,4.219231,0.431281,2.508881,0.46801400000000004,10.750274000000001,1
587725073921343000,0.20388199999999998,20.630999,18.608576,17.248642,16.768534,16.435246,2.5537400000000003,0.753624,1.297536,0.818894,11.439088,0
588848898823946000,0.204645,20.445875,18.376966,17.083307,16.567970000000003,16.251966,3.1449580000000004,0.9196549999999999,1.622007,0.956248,11.49399,0
587725074995216000,0.062261000000000004,19.78266,17.876785,16.928960999999997,16.510256,16.189266,3.4322739999999996,0.412808,1.9788150000000002,0.46250600000000003,10.413597,1
587725074458345000,0.05255,20.243526,17.854494,16.927973,16.448582000000002,16.07078,8.305968,0.22200999999999999,4.074699,0.25613400000000003,10.414455,1
588848899360882000,0.20313,19.347897,18.215445000000003,17.423302,17.0613,16.833389,7.063880999999999,0.907078,2.965678,0.8985549999999999,10.95213,1
588848900971495000,0.082593,19.526085000000002,17.676306,16.791973000000002,16.373686,16.048414,2.8895779999999998,0.28230900000000003,1.981427,0.32859299999999997,10.663533000000001,1
587725076068696000,0.124464,19.762684,17.674183,16.584311,16.135138,15.797701000000002,3.66471,0.443619,2.289484,0.47200699999999995,11.255861999999999,1
587725076068892000,0.143772,19.240517,17.904911,17.044991,16.645720999999998,16.357935,6.710617,0.44694300000000003,3.1203790000000002,0.476091,10.898316000000001,1
587725074458542000,0.124516,20.043658999999998,18.216095000000003,17.169660999999998,16.725538,16.413717000000002,2.1029139999999997,0.5644899999999999,1.30188,0.603096,10.946429,1
588848898824077000,0.127658,20.003704,18.5417,17.764111,17.34066,17.10354,2.286448,0.807319,1.4449459999999998,0.778559,10.526114999999999,1
588848899897688000,0.062601,17.696417,16.704174,16.297179999999997,15.994729999999999,15.875173,6.9069460000000005,0.603441,3.6409230000000004,0.524017,10.071566,1
587725075531628000,0.146938,19.666002,18.221626,17.363899,16.957179999999997,16.678656,3.654759,0.5936319999999999,1.9686240000000002,0.618848,10.818724000000001,1
588848900971823000,0.14292,18.93927,17.789452,17.048447,16.705654,16.466421,8.700833,0.800028,3.27178,0.824965,10.788263,1
588848899898016000,0.045673000000000005,19.165264,17.778448,17.232689,16.933041,16.703854,22.289633,0.149999,6.968901,0.199979,9.605917,1
587725074995019000,0.125417,20.795289999999998,18.513792000000002,17.39617,16.824903,16.385506,6.405761,0.212154,3.037823,0.26447,11.158933,1
587725073921147000,0.14613800000000002,19.155110999999998,17.874741,17.046585,16.65527,16.348022,9.909697,0.8738819999999999,3.853961,0.8281959999999999,10.955033,1
587725073921147000,0.071563,19.558757999999997,17.719998999999998,16.895231,16.546907,16.24888,2.209981,0.202295,1.630208,0.257328,10.364848,1
587725076068630000,0.19739600000000002,24.691055,18.609446,17.322205,16.840137,16.470734,4.020255000000001,0.5669109999999999,1.8967049999999999,0.5878800000000001,11.366684,0
588848900434559000,0.02525,16.595888000000002,14.981045000000002,14.194166000000001,13.797149,13.435873999999998,23.810062,0.260384,11.060564,0.23807399999999998,10.640858,1
588848900434821000,0.11975899999999999,18.798122,17.738201,17.014925,16.638281,16.515167,11.143611,0.824311,3.6688650000000003,0.84116,10.644634,1
587726031697084000,0.085771,19.584938,17.886206,17.097832,16.677176,16.384785,8.163886999999999,0.323758,3.590968,0.352443,10.523621,1
587725074995413000,0.080062,19.519123,17.314116000000002,16.288492,15.796569,15.434632999999998,6.372366,0.325979,3.234737,0.372161,11.073065,1
587725076069220000,0.09825199999999999,18.751513,17.424126,16.699348,16.323254000000002,16.07358,10.192978,0.539439,3.9012510000000002,0.559659,10.715899,1
587728947973193000,0.046557999999999995,18.571951000000002,17.443419,17.014545000000002,16.736135,16.534359,14.644987,0.205697,5.531333,0.232744,9.622324,1
588848899360817000,0.164024,20.612118,18.655022,17.523083,17.061878,16.7416,1.276848,0.947733,0.936392,0.907917,11.03063,0
587725074994757000,0.12245,19.324259,17.984207,17.325993,16.935841,16.729073,5.116294,0.575372,2.557316,0.589605,10.513167,1
587725074994823000,0.122503,18.837635000000002,17.632412,16.90943,16.472338,16.247118,3.6403779999999997,0.5060939999999999,2.228097,0.47840299999999997,10.832825999999999,1
587725074994888000,0.036716000000000006,18.75238,17.204157000000002,16.460077,16.044027,15.692410999999998,7.284635000000001,0.257144,3.7695019999999997,0.285117,10.0747,1
588848900971560000,0.036157999999999996,16.865034,14.938108999999999,14.059322,13.642623,13.351256,5.875634,0.792474,4.276046,0.732129,11.107773,0
587725075531890000,0.030378,17.007956,15.474276999999999,14.776608,14.439214999999999,14.182729,11.663849,0.654788,5.407562,0.612334,10.390665,0
588848900434624000,0.125636,19.21821,17.493358999999998,16.565645,16.116617,15.760608,4.486687,0.49166000000000004,2.457799,0.5182220000000001,11.149197000000001,1
588848900972544000,0.012555,15.311253,13.420912,12.534007,12.070313,11.729467,9.640673,0.564228,9.024636,0.43118100000000004,10.815095,1
588848900972806000,0.089443,19.471647,18.191643,17.487249,17.121223,16.854906,3.633489,0.631089,1.9683,0.65786,10.266414,1
588848900435935000,0.126105,18.959316,16.995541,15.936192000000002,15.502896,15.141389000000002,3.682632,0.8680030000000001,2.019577,0.9073680000000001,11.468082,0
588848899899654000,0.09009,18.206915,16.265688,15.322318,14.895564000000002,14.561631,4.549323,0.9611270000000001,2.412785,0.9647319999999999,11.369571,0
